"$validation_var";".wx.1.id";".wx.2.ip";".wx.3.experimental_condition";".wx.4.start_time";".wx.5.start_date";".wx.6.end_time";".wx.7.end_date";".wx.8.session_length";".wx.page_trail";".wx.pages_visited";".wx.user_agent";"age";"big_A10";"big_A19";"big_A24";"big_A38";"big_Ar11";"big_Ar30";"big_Ar37";"big_C07";"big_C08";"big_C14";"big_C26";"big_C31";"big_Cr20";"big_Cr21";"big_Cr29";"big_Cr34";"big_Cr39";"big_E05";"big_E06";"big_E16";"big_E18";"big_E40";"big_Er13";"big_Er27";"big_Er32";"big_Er41";"big_N02";"big_N09";"big_N22";"big_N33";"big_N36";"big_Nr03";"big_Nr12";"big_Nr28";"big_O04";"big_O17";"big_Or01";"big_Or15";"big_Or23";"big_Or25";"big_Or35";"edu";"fav_device";"fbclid";"gender";"inc_cur";"income";"occ";"os_pref";"os_use";"quit_early";"rt_1";"rt_2";"rt_3";"rt_4";"rt_5";"rt_6";"seriousness";"so";"tech_interest";"validation_kicked_in_2";"vas_ar";"vi_1";"vi_2";"vi_3";"vi_4";"vi_5";"vi_6";"z0_browser_screen_h";"z0_browser_screen_w";
"0";"34931";"64.141.181.202";"89LIK";"21:26:49";"04/25/24";"21:30:53";"04/25/24";"244";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15";"18";"5";"3";"5";"4";"5";"3";"5";"4";"4";"5";"5";"5";"3";"5";"5";"3";"5";"1";"4";"2";"3";"2";"1";"1";"1";"1";"3";"1";"1";"3";"2";"1";"4";"1";"3";"3";"5";"4";"5";"5";"5";"02";"My%20MacBook";"";"woman";"dollar";"30";"05";"mac";"mac";"";"25074";"";"34068";"30766";"27711";"94045";"participate";"jk";"53";"1";"100";"1";"";"1";"1";"1";"1";"832";"1280";
"0";"55274";"89.163.216.65";"74VAS";"22:20:55";"04/25/24";"22:26:26";"09/17/24";"12528331";"start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html - start.html";"10";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"14";"1";"1";"1";"1.1";"1";"1";"1.6";"1.4";"1";"2.9";"5";"2.4";"1";"2.3";"3";"3.2";"3";"1";"4.1";"2.4";"4.4";"1";"1";"1";"1.3";"3.6";"4.6";"3.6";"5";"4.3";"3.7";"4";"3.5";"4.7";"3.6";"1";"4.7";"5";"5";"2.8";"4.3";"02";"iphone";"";"woman";"dollar";"";"05";"mac";"mac";"";"20998";"";"41893";"38704";"39784";"46627";"participate";"jk";"72";"0";"46";"1";"";"1";"1";"1";"1";"720";"1280";
"";"44495";"89.163.216.65";"";"22:20:42";"04/26/24";"22:20:42";"04/26/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sc";"";"";"";"";"";"";"";"";"";"";"";
"0";"40546";"98.115.54.128";"89LIK";"02:57:57";"04/27/24";"03:01:15";"04/27/24";"198";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0";"43";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"1";"4";"3";"4";"3";"3";"5";"5";"5";"3";"2";"2";"2";"2";"4";"4";"3";"5";"5";"5";"5";"5";"5";"5";"05";"HP%20Laptop";"";"woman";"dollar";"4000";"01";"win";"win";"";"110068";"";"14523";"13963";"15757";"24837";"participate";"jk";"55";"0";"49";"1";"";"1";"1";"1";"1";"768";"1366";
"0";"74182";"73.232.39.110";"89LIK";"03:59:54";"04/27/24";"04:04:14";"04/27/24";"260";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36";"18";"5";"4";"5";"5";"5";"4";"4";"4";"4";"4";"5";"3";"3";"4";"4";"3";"4";"3";"3";"3";"3";"2";"2";"3";"2";"3";"2";"3";"1";"3";"2";"2";"2";"2";"3";"4";"5";"4";"5";"2";"3";"02";"apple%20ipad";"";"woman";"dollar";"30000";"05";"mac";"mac";"";"21756";"";"50879";"50204";"29869";"60422";"participate";"jk";"38";"0";"70";"1";"";"1";"1";"1";"1";"900";"1440";
"1";"66116";"95.223.86.52";"66VASnt";"19:49:24";"04/27/24";"19:52:18";"04/27/24";"174";"start.html - 148.html - 270.html";"3";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0";"55";"5";"";"";"";"";"";"";"3.5";"3.9";"";"";"";"";"";"";"";"";"1.1";"4.8";"";"";"";"";"";"";"";"1.1";"1";"";"";"";"1.2";"";"";"2.3";"";"2.5";"";"";"";"";"";"";"";"woman";"";"";"";"";"";"";"49724";"123038";"";"";"";"";"participate";"so";"";"0";"";"1";"1";"";"";"";"";"720";"1280";
"0";"26366";"95.223.86.52";"89LIK";"19:53:24";"04/27/24";"20:03:14";"04/27/24";"590";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0";"55";"5";"3";"4";"4";"5";"5";"5";"4";"3";"4";"5";"3";"5";"4";"5";"5";"3";"2";"5";"3";"5";"4";"5";"4";"4";"5";"1";"1";"2";"1";"1";"2";"1";"1";"3";"3";"2";"3";"5";"3";"3";"03";"Android%20smartphone";"";"woman";"euro";"3000";"01";"win";"win";"";"20236";"";"56284";"95789";"87411";"90697";"participate";"so";"34";"0";"98";"1";"";"1";"1";"1";"1";"720";"1280";
"0";"96919";"80.187.65.52";"66VASnt";"21:35:06";"04/27/24";"21:40:45";"04/27/24";"339";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1";"24";"4.8";"5";"5";"5";"4.9";"4.2";"4.9";"4.2";"3.2";"3.7";"5";"2.1";"4.5";"4.9";"2.3";"4.3";"4.9";"1.8";"4.8";"5";"4.7";"2";"1.1";"1.7";"3.6";"4.5";"3.7";"1.6";"1.4";"1.8";"1.8";"4.7";"4.3";"4.2";"4.5";"4";"4.4";"1.6";"5";"4.2";"4.2";"04";"iPhone";"";"woman";"euro";"1500";"05";"mac";"mac";"";"20998";"69872";"43800";"43003";"46112";"109703";"participate";"so";"50";"1";"87";"1";"1";"1";"1";"1";"1";"896";"414";
"0";"10383";"141.70.82.210";"74VAS";"21:52:03";"04/27/24";"21:59:15";"04/27/24";"432";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0";"19";"4.7";"3.3";"4.1";"3.4";"4.6";"4.7";"4.9";"3.2";"2.3";"2.6";"4.8";"2.1";"3.7";"3.4";"2.2";"4.1";"4.4";"1.9";"2.5";"1.3";"3.4";"1.3";"2.5";"2.5";"1.4";"3.4";"3.3";"4.2";"4.8";"4.5";"4.6";"2.7";"4.4";"4.7";"4.9";"4.5";"4.7";"4.8";"4.7";"4.5";"4.8";"02";"android%20smartphone";"";"woman";"euro";"500";"05";"win";"win";"";"15756";"";"117696";"74766";"67200";"91489";"participate";"so";"9";"0";"29";"1";"";"1";"1";"1";"1";"853";"1280";
"";"16259";"89.163.216.65";"";"22:21:06";"04/27/24";"22:21:06";"04/27/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sc";"";"";"";"";"";"";"";"";"";"";"";
"0";"87411";"95.115.15.124";"66VASnt";"00:14:34";"04/28/24";"00:20:27";"04/28/24";"353";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15";"21";"4.9";"4";"4.8";"4.2";"4.6";"2.5";"3.3";"1.5";"1.4";"1.6";"4.6";"1.3";"2";"1.2";"1.3";"1.8";"1.7";"1.2";"4.5";"3.6";"2.9";"3.7";"4.4";"3.6";"4.7";"1.6";"3.4";"4.6";"4.8";"4.2";"5";"4.7";"5";"5";"5";"4.5";"4.9";"5";"4.8";"5";"5";"02";"Android%20Smartphone";"";"woman";"euro";"0";"05";"win";"win";"";"32880";"49180";"57458";"56104";"62044";"92708";"participate";"so";"6";"0";"24";"1";"1";"1";"1";"1";"1";"1194";"834";
"";"91866";"95.115.15.124";"";"00:23:02";"04/28/24";"00:23:02";"04/28/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"so";"";"";"";"";"";"";"";"";"";"";"";
"";"13259";"95.115.15.124";"";"00:23:24";"04/28/24";"00:23:24";"04/28/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"so";"";"";"";"";"";"";"";"";"";"";"";
"1";"70271";"5.10.9.224";"74VAS";"09:51:58";"04/28/24";"09:56:00";"04/28/24";"242";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0";"22";"3.3";"2.4";"3.2";"2.3";"3.8";"2.1";"3.6";"4.1";"3.4";"3.4";"3.9";"2";"4.9";"3.7";"1.4";"4.6";"2.5";"2.1";"2.7";"2.6";"2.7";"2.3";"3.5";"3.6";"3.8";"4";"4.6";"4.3";"3.2";"3.5";"4.1";"3.6";"4.5";"4.5";"3.8";"3.9";"4.1";"4.8";"4.9";"3.6";"4.8";"02";"Android%20Tablet";"";"other";"euro";"1000";"05";"other";"win";"";"27633";"";"37062";"28337";"28777";"62111";"participate";"so";"24";"0";"35";"1";"";"1";"1";"1";"1";"600";"900";
"0";"80585";"134.34.7.25";"89LIK";"10:29:11";"04/28/24";"10:51:49";"04/28/24";"1358";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0";"20";"5";"3";"4";"4";"4";"3";"4";"4";"4";"4";"4";"3";"3";"3";"3";"5";"4";"2";"3";"3";"4";"2";"4";"2";"1";"3";"3";"1";"2";"1";"1";"3";"5";"2";"5";"3";"4";"4";"4";"4";"5";"02";"ASUS%20Laptop%20";"";"man";"other";"";"0";"win";"win";"";"18557";"";"112272";"329029";"234295";"91629";"participate";"ind";"100";"0";"52";"1";"";"1";"1";"1";"1";"864";"1536";
"0";"18709";"93.236.182.61";"89LIK";"11:54:22";"04/28/24";"11:57:39";"04/28/24";"197";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 (Ecosia android@111.0.5563.116)";"19";"5";"5";"5";"4";"5";"5";"5";"1";"5";"5";"4";"2";"5";"3";"2";"4";"3";"2";"4";"3";"2";"4";"2";"2";"4";"5";"2";"2";"1";"2";"1";"3";"5";"2";"5";"3";"5";"4";"5";"2";"5";"01";"Android";"";"woman";"";"";"05";"win";"win";"";"11518";"";"36348";"32477";"26705";"52870";"participate";"so";"14";"0";"46";"1";"";"1";"1";"1";"1";"1280";"800";
"0";"79836";"95.223.86.21";"66VASnt";"14:21:44";"04/28/24";"14:27:04";"04/28/24";"320";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"23";"5";"4.4";"4.8";"4.8";"5";"2.6";"4.5";"3.7";"4.9";"5";"4.9";"3.7";"4.2";"3";"3.4";"4.2";"4.2";"2.1";"3.7";"3.8";"2.1";"4.9";"1.6";"3.5";"3.6";"3.1";"4.4";"1.7";"2.3";"2.3";"3";"4.5";"3.7";"2.7";"4.1";"4.6";"4.2";"4.4";"4.9";"4.1";"4.4";"04";"Apple%20Smartphone";"";"woman";"euro";"450";"05";"mac";"mac";"";"39942";"74915";"48711";"46585";"41635";"63704";"participate";"so";"51";"0";"57";"1";"1";"1";"1";"1";"1";"1080";"1920";
"";"78442";"134.34.7.127";"";"15:26:32";"04/28/24";"15:26:32";"04/28/24";"0";"start.html";"1";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"so";"";"";"";"";"";"";"";"";"";"";"";
"";"10798";"223.225.60.179";"";"15:28:06";"04/28/24";"15:28:06";"04/28/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"13367";"88.133.252.61";"74VAS";"15:56:24";"04/28/24";"16:01:10";"04/28/24";"286";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36";"23";"5";"5";"5";"5";"5";"5";"5";"4.9";"2.7";"3.9";"5";"3.2";"1.7";"1";"1";"5";"4.6";"2.6";"5";"4.2";"1.3";"2.6";"4";"3.2";"5";"5";"3.1";"3";"2.5";"5";"5";"2.3";"5";"2.1";"5";"5";"4.3";"5";"5";"5";"5";"02";"Android%20Smartphone";"";"woman";"euro";"600";"05";"win";"win";"";"16287";"";"65767";"40025";"39976";"72380";"participate";"so";"0";"0";"48";"1";"";"1";"1";"1";"1";"869";"412";
"0";"91632";"176.4.194.58";"89LIK";"17:43:50";"04/28/24";"17:48:56";"04/28/24";"306";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1 StudoBrowser/4.54.4-ios-studo (https://studo.com/studo-browser-information-and-contact)";"21";"5";"2";"5";"2";"2";"2";"1";"2";"4";"3";"5";"2";"2";"2";"1";"2";"5";"2";"2";"2";"2";"5";"2";"1";"1";"2";"4";"2";"5";"2";"2";"4";"3";"1";"2";"5";"5";"4";"3";"4";"4";"02";"iPhone";"";"woman";"euro";"900";"05";"mac";"mac";"";"53313";"";"42271";"42373";"33872";"88752";"participate";"so";"86";"0";"83";"1";"";"1";"1";"1";"1";"926";"428";
"0";"34337";"79.234.252.39";"66VASnt";"19:42:45";"04/28/24";"19:49:46";"04/28/24";"421";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15";"26";"5";"4.3";"4.3";"4.4";"5";"5";"5";"2.2";"3.4";"3.4";"5";"2.2";"2";"2";"4.2";"2";"4.7";"3";"3.2";"2.2";"1";"3.7";"2.2";"1.9";"3.7";"3.8";"1.7";"1";"3.4";"1.9";"1";"3";"1.2";"1.9";"3.9";"3.7";"4.3";"4.3";"4.5";"4.8";"5";"03";"iPhone";"";"woman";"euro";"1300";"05";"mac";"mac";"";"14970";"84199";"87861";"79825";"85166";"66800";"participate";"ind";"13";"0";"66";"1";"1";"1";"1";"1";"1";"900";"1440";
"0";"35249";"88.133.252.61";"66VASnt";"22:19:28";"04/28/24";"22:27:19";"04/28/24";"471";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"26";"4.8";"3.7";"4.4";"4.5";"5";"2.2";"4.8";"3.6";"2.9";"2.1";"4.8";"4.5";"4.5";"3.9";"4.4";"3.5";"4.4";"3.2";"3.7";"3.1";"3.3";"4";"2.1";"3.2";"4.1";"3.9";"4";"1.7";"3.6";"2.6";"3.3";"3";"2.1";"2.3";"2";"4.7";"5";"4.4";"3.9";"4.1";"4.7";"02";"Google%20Phone";"";"woman";"euro";"500";"05";"win";"win";"";"51941";"72031";"90300";"57148";"96884";"95557";"participate";"so";"23";"0";"32";"1";"1";"1";"1";"1";"1";"960";"1440";
"";"95805";"89.163.216.65";"";"22:19:52";"04/28/24";"22:19:52";"04/28/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sc";"";"";"";"";"";"";"";"";"";"";"";
"0";"82567";"71.212.120.135";"66VASnt";"02:31:20";"04/29/24";"02:35:13";"04/29/24";"233";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0";"34";"4";"3.6";"3.3";"3.3";"2.7";"2.9";"3";"2.7";"3.4";"3.2";"3.3";"2.8";"2";"2.4";"2.4";"3.4";"3.3";"2.7";"2.8";"3.2";"2.6";"4.1";"4.4";"2.8";"3.2";"3.9";"3.5";"3.4";"3.6";"3.4";"3.9";"3.7";"3.9";"2.5";"4.9";"4.3";"5";"5";"3.8";"4.9";"5";"04";"Android%20smartphone";"";"man";"dollar";"9000";"01";"win";"win";"";"12091";"37312";"33900";"45370";"34858";"63361";"participate";"jk";"89";"0";"55";"1";"1";"1";"1";"1";"1";"900";"1600";
"0";"88971";"73.136.65.9";"74VAS";"03:07:08";"04/29/24";"03:10:13";"04/29/24";"185";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"19";"5";"3.2";"5";"4.3";"3.5";"4.4";"4.8";"2";"4.1";"3.6";"4.4";"4.5";"2.2";"2.2";"2.3";"2.9";"4.5";"3.2";"3.6";"2.4";"1";"4.4";"1.2";"1.6";"1.5";"1.3";"4.3";"3.9";"4.9";"4.8";"4.3";"4";"2.2";"3.4";"3";"2.6";"2.5";"4";"1.1";"2.1";"3.1";"02";"iPhone";"";"woman";"";"140000";"01";"win";"win";"";"9500";"";"44698";"31167";"27520";"44660";"participate";"jk";"69";"0";"30";"1";"";"1";"1";"1";"1";"900";"1600";
"1";"83537";"192.103.41.208";"74VAS";"04:50:37";"04/29/24";"04:59:23";"04/29/24";"526";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0";"18";"3.8";"2.4";"4.5";"3.3";"4.5";"2.7";"4.1";"2.4";"2.7";"3.6";"3.8";"2.5";"3.4";"1.7";"3.6";"3";"2.8";"3.2";"2";"2.3";"1.9";"3.6";"2.8";"2.4";"4.3";"4.2";"3.4";"3.8";"4.2";"2.6";"2.3";"3.8";"3.8";"4.2";"4.3";"4.2";"4.4";"3.7";"2.1";"3.7";"5";"02";"Microsoft%20Laptop";"";"woman";"dollar";"110000";"05";"win";"win";"";"8864";"";"35013";"326177";"35821";"59342";"participate";"jk";"11";"0";"50";"1";"";"1";"1";"1";"1";"864";"1536";
"0";"53554";"73.76.142.44";"66VASnt";"05:12:50";"04/29/24";"05:16:10";"04/29/24";"200";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3 Safari/605.1.15";"18";"5";"2.9";"2.9";"3";"1";"2.9";"3.1";"4.9";"1.3";"1.5";"3";"2.8";"3.1";"2.8";"3";"3";"3";"1.5";"3.4";"4.8";"2.8";"3";"3.2";"3";"3.1";"3.1";"4.9";"4.5";"3.1";"3.1";"2.9";"4.9";"4.9";"3.1";"3";"1.3";"1.8";"1.3";"3.1";"3.1";"3.1";"02";"iPhone";"";"woman";"dollar";"20000";"01";"mac";"mac";"";"6634";"28730";"69754";"14050";"15372";"60970";"participate";"jk";"50";"1";"49";"1";"1";"1";"1";"1";"1";"956";"1470";
"0";"33196";"141.70.82.201";"89LIK";"09:56:09";"04/29/24";"10:02:48";"04/29/24";"399";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"26";"5";"5";"4";"5";"5";"4";"5";"5";"4";"4";"5";"1";"5";"3";"1";"5";"2";"1";"3";"3";"4";"4";"2";"2";"3";"1";"2";"4";"3";"3";"3";"2";"3";"3";"3";"3";"4";"4";"4";"2";"3";"04";"My%20Desktop%20PC";"";"man";"euro";"1000";"05";"win";"win";"";"35159";"";"66453";"49700";"72369";"83852";"participate";"so";"84";"0";"21";"1";"";"1";"1";"1";"1";"1440";"2560";
"0";"7625";"134.34.7.162";"74VAS";"11:26:07";"04/29/24";"11:29:53";"04/29/24";"226";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0";"21";"4.6";"3.4";"4";"4.8";"4.2";"3.3";"4.9";"3.4";"3";"3.9";"4.8";"4";"3.9";"4.6";"3.4";"4.3";"4.6";"3.3";"4.5";"4.2";"4.4";"3.5";"3.8";"3.3";"4.3";"4.8";"3.2";"2.1";"1.5";"1.5";"1.1";"3.3";"3.2";"1.5";"3.8";"3.3";"4.3";"4.4";"3.6";"4.9";"4.8";"01";"Laptop";"";"woman";"euro";"700";"05";"mac";"mac";"";"16189";"";"36568";"37743";"37234";"47714";"participate";"so";"82";"0";"88";"1";"";"1";"1";"1";"1";"900";"1440";
"0";"13945";"178.24.252.47";"66VASnt";"16:54:25";"04/29/24";"17:02:07";"04/29/24";"462";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0";"20";"4.8";"4.6";"4.3";"4.3";"4.9";"3.3";"5";"4.7";"4.6";"4.9";"4.8";"1.5";"1.2";"1";"1";"1.8";"4.9";"1";"1";"1";"3";"1.7";"2.3";"3.7";"2.3";"4.1";"1.5";"5";"1";"5";"5";"2.9";"5";"5";"1.5";"4.8";"4.5";"4.9";"1.6";"1.2";"1.2";"02";"Android%20Smartphone%20%28Xiaomi%20Redmi%20Note%209%20Pro%29";"";"woman";"other";"";"05";"win";"win";"";"52546";"67443";"80838";"98971";"69754";"90132";"participate";"so";"18";"0";"0";"1";"1";"1";"1";"1";"1";"864";"1536";
"0";"65876";"192.103.41.208";"66VASnt";"18:52:47";"04/29/24";"20:12:01";"04/29/24";"4754";"start.html - 148.html - 270.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"8";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36";"19";"3.7";"3.6";"3.5";"3.4";"3.3";"3.2";"3.5";"3.3";"3.8";"4";"3.4";"3.5";"3.5";"3.4";"3.3";"3.5";"3.6";"3.9";"2.9";"4.3";"3";"4";"1.6";"3";"2.7";"3.3";"1.9";"1.9";"3.2";"2.1";"2.4";"2.3";"4.1";"2.2";"2.2";"1.4";"2";"3.8";"1.6";"1.6";"3.2";"02";"Apple%20Watch";"";"woman";"dollar";"75000";"05";"mac";"mac";"";"19128";"28956";"28152";"99497";"4238287";"103763";"participate";"jk";"68";"0";"67";"1";"1";"1";"1";"1";"1";"956";"1470";
"";"81343";"89.163.216.65";"";"22:20:50";"04/29/24";"22:20:50";"04/29/24";"0";"start.html";"1";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sc";"";"";"";"";"";"";"";"";"";"";"";
